index,customUser:user_Id,/CartScreen,/DashboardScreen,/LoginScreen,/OffersListPage,/ProductDetails,/ProductListing
1111,705364611,0,82,0,0,62,103
1116,705381791,147,29,0,0,5,141
1118,705397088,689,70,0,0,39,18
1122,705428176,0,25.75,14,0,80.33333333,59.5
1132,705513064,0,7.5,0,0,55,89.5
1133,705513910,1059,36.25,0,0,28.33333333,38.33333333
1140,705525237,87,72,0,8,25,69
1147,705556680,0,0,0,0,67,165
1155,705618838,189,294,17,19,39,113
1160,705648615,729,32.6,11,0,41,39
1163,705659978,595,217,0,0,58,15
1172,705723912,87,126,0,0,25,61
1177,705765377,40,15,0,0,159,52
1189,705829560,0,12,0,0,50,82
1196,705870223,21,61,0,0,102,107
1205,705882194,108,106,0,0,42,70
1221,705964773,0,23.5,0,0,88,79.5
1225,705994782,0,35.5,0,0,244,44
1229,706026513,17,39.5,0,0,63,80
1235,706078857,2,27.33333333,0,0,24,123.6666667
1236,706086269,818,24.33333333,0,0,207,30
1243,706126270,0,28,0,0,161,92
1256,706179842,349,33,0,0,62,92
1262,706235001,10,419,9,0,5,5
1264,706239064,395,45,0,0,112,21
1275,706316129,2,81,0,0,0,105
1300,706463568,0,6,0,0,79,203
1315,706556290,129,804,0,0,128,155
1319,706573744,44.5,125,21.66666667,0,40,211
1355,706772540,16,20,11,0,208,47
1356,706788887,22,44,0,0,70,65
1357,706795776,123.5,20.5,32,0,190.5,45
1358,706798405,0,153.5,30,0,19,115
1361,706802600,102,0,0,0,331,8
1364,706816327,20,105,0,0,68,76
1385,706907791,93,24.33333333,26,0,42,122
1388,706928628,67.5,110,15,0,14,74.5
1412,707072591,0,16,8,0,10,137
1416,707110802,0,72,0,0,88,67
1418,707117587,497,238.5,3,0,65,70.5
1420,707119745,483,27,0,7,159,60
1421,707120753,39,22,0,3,86,53
1475,707459814,332,9,0,0,114,41
1484,707509021,137,51.5,0,0,103.5,45
1496,707586412,490,801,0,5,165,227
1511,707645473,126,75.4,13,0,46.5,110.5
1520,707663597,102,250,0,0,40,34
1531,707711981,12,140,112,0,20,74
1534,707743731,0,19,0,0,36,98
1536,707765131,63,103,0,0,0,72
1537,707765630,50,91,0,0,43,195
1558,707897330,0,76,0,0,25,85
1571,708002001,0,153,0,0,32,88
1582,708067298,0,28,0,0,16,131
1601,708109333,155,54,0,0,114,119
1609,708152559,0,7,0,0,169,84
1610,708152998,210,308,0,0,51,49
1625,708234997,0,88.5,0,0,0,174
1628,708244928,178,66,0,0,137,60
1638,708304344,406,59.5,10,0,65,27.83333333
1652,708398872,0,81,0,0,311,372
1657,708425760,612,0,0,0,264,75
1664,708474729,279,21,0,0,130,30
1668,708515338,105,28.5,17,0,102.5,64.66666667
1673,708548120,0,33,0,0,57,70
1675,708551348,3,85,33,0,0,328
1680,708591837,472,37,0,2,30,46.5
1688,708613526,9,40,0,0,52,115
1695,708660365,58,118,0,0,19,58
1705,708716327,0,24,19,0,87,72
1708,708719620,32.5,68,269,0,0,68
1714,708745498,130,73,0,0,55.5,57
1723,708810061,0,212,0,0,48,26
1741,708919260,81,84.33333333,0,0,0,144
1743,708920510,0,55.66666667,0,0,201,118
1760,710132803,0,14,0,0,102,76
1771,710216842,0,6,0,0,38,92
1793,710307377,128,15,0,0,88,64
1796,710314451,0,40,0,0,19,93
1797,710320237,11.33333333,219.3333333,20.5,0,21.33333333,31.33333333
1798,710324644,62,98.16666667,97,0,64,56.5
1854,710553320,0,25.75,38.66666667,0,271,58.33333333
1858,710605106,601,76.66666667,41,0,24,33.8
1861,710614585,73,0,0,0,19,118
1901,710781947,18,72,0,0,134,180
1903,710797380,103.5,43.5,0,0,59,59.5
1904,710797734,34,41,0,0,59,69
1910,710816659,6,47.57142857,24,0,31.66666667,175.5
1912,710822892,362,40,0,0,0,125
1924,710865096,73,649,0,0,14,7
1926,710882694,68,43,0,0,375,81
1937,710926832,83,47.71428571,16,7,75,56.5
1976,711188548,246,43,0,0,121,82
1979,711196579,16,87,52,0,110,20
1981,711200834,19,219,13,0,8,60
1983,711207858,52,315,74,0,36,150
1984,711209439,49,326,79,0,9,9
1998,711280489,0,53,0,0,73,59
2009,711319578,0,69.66666667,39.5,0,47,126.5
2021,711372351,109,589,0,0,14,26
2022,711375853,83,4,0,3,5,114
2033,711427922,37,29.33333333,14,0,122,59.5
2041,711445364,165.5,78.5,0,0,79,61
2058,711490338,32,48.27272727,10.66666667,5,115.5,73.25
2067,711513525,0,203.5,0,0,12,40
2069,711515572,0,3,0,0,0,155
2072,711524237,119,97,188,0,50,66
2075,711535456,0,244.3333333,23.5,0,41.5,43.5
2081,711557725,70,277.6666667,11,2,13.5,8
2082,711559400,0,131.6666667,9,0,0,129
2087,711588677,0,171,0,0,67,37
2091,711606782,322,122.5,0,11,121.5,33
2101,711631635,15,116,0,0,27,72
2124,711737446,0,18.8,0,0,89.5,87
2136,711780764,90,84.33333333,23.5,0,26.5,60.5
2139,711802068,160,295,0,0,22,29
2146,711834968,30,8,0,0,74,75
2158,711888200,37,130,0,0,45,133.5
2171,711957092,56,71,14,0,57,60
2173,711969797,200,211,0,0,157,227
2193,712049336,196.5,95.2,0,0,125,73.5
2197,712066585,0,57.5,0,0,40,78
2206,712114377,0,1,0,0,143,65
2207,712115900,85,194.5,0,0,21,102
2220,712175331,0,40,0,0,216,27
2224,712194182,0,46,0,0,66,83
2231,712217270,196,4,0,0,142,19
2240,712260838,152,168,0,0,75,22
2250,712315423,404,142,0,0,18,89
2266,712398480,38,94.5,4,0,113,197
2276,712446371,0,68,0,0,77,126
2278,712453625,700,85,8,0,45,17
2279,712457837,523,15.33333333,101,7,103.3333333,45.33333333
2292,712513565,0,81,0,0,27,72
2301,712577777,17,20,9,0,269,8
2326,712677247,20,54,0,0,23,79
2355,712818739,328,58,0,0,47,61
2359,712833708,25,18,13,0,114,179.6666667
2367,712932162,132,175,0,0,102,94
2374,712984706,78.5,36.8,116,0,82,123.5
2380,713006360,200.5,250,0,0,23.5,38.5
2396,713066617,535,303,0,0,442,22
2401,713082517,37.5,179,0,0,85.5,40.5
2402,713082902,769.5,254.6666667,16,0,123.6666667,38.66666667
2406,713093260,0,16.5,2,0,20,97
2414,713129392,11,28,0,0,63,78
2416,713133350,261,139,0,0,410,227
2429,713203283,31,7,0,0,66,122
2453,713353071,86,32.33333333,0,0,204.5,148.5
2468,713433652,66.5,30.75,0,0,80.5,96
2474,713462323,0,8,6,0,89,69.5
2478,713490138,27.66666667,21.4,21,0,101,117.5
2501,713598835,137,85,0,0,126,91
2514,713664153,0,55,25.66666667,0,52,70
2525,713730657,499,19,45,0,188,47
2531,713747829,33,67,0,0,15,140
2533,713753150,166,58,0,0,46,60
2548,713801769,201,41.5,73,0,156,50
2550,713805362,0,89,0,0,38,75.33333333
2562,713884138,11,11,0,0,183,70
2575,713954662,65,130,0,0,9,68
2586,714012645,828,2,0,16,88,21
2589,714038056,445,99.25,0,0,169,43
2590,714040573,44,62.8,0,0,70.75,108.8
2602,714098610,19.5,348.0769231,18,0,66.66666667,612.75
2607,714143132,26,81,15,0,66.5,67
2610,714178256,0,17,0,0,64,121
2611,714180532,134,142,0,0,36,55
2623,714245624,51.5,19,20.5,0,6,150.25
2626,714262610,225,91,0,0,60,88
2656,714393987,738,125.5,0,0,314,54
2665,714444188,160.5,154,39,0,186.5,127.5
2669,714482659,490,30.4,11,2,89,14
2671,714501204,34,143,0,0,81,58
2673,714504313,0,5,0,0,0,125
2680,714532267,0,52,15,0,188,18.33333333
2687,714569146,15,195,0,0,0,117
2691,714605514,66,281,0,0,233,179
2700,714648770,43,37,0,0,85,64
2708,714692302,101,34.75,0,0,11,192
2713,714713290,52.5,78.5,51,0,36.5,127
2715,714721937,89.5,66.5,0,0,38.5,63.66666667
2721,714730831,58,4,0,0,88,75
2729,714774220,147,50.83333333,0,0,133.5,56.25
2734,714796324,0,81.28571429,0,0,95.2,149.1666667
2751,714880855,0,532,0,0,0,22
2763,714967569,1,135.5,0,0,104,83
2769,714977469,0,112,0,0,92,152
2771,714979499,138,71,0,0,67,52
2772,714980680,108,187,65,0,18,33.5
2789,715089742,61,107,0,0,132,29
2802,715195425,42,51,0,0,59,62.5
2833,715321516,23,42,0,0,30,82
2843,715403970,6,0,0,0,39,128
2854,715457337,17,68.33333333,32.8,0,77.8,51.42857143
2856,715464308,67,17.25,4,0,154,54
2873,715544852,0,85,0,0,0,111
2888,715608024,49.5,61.33333333,5,0,253,69.33333333
2890,715626946,0,161,86,0,133,112
2893,715637265,0,0,0,0,89,65
2894,715641455,66,229,0,0,8,38
2905,715684151,0,46.75,13,0,163,74.5
2908,715692052,373,221,0,0,341,110
2909,715693509,398,221,0,0,141,62
2937,715831811,196,108.6666667,0,0,0,97
2958,715996143,0,1,0,0,86,110
2961,716003477,0,146,0,0,0,127
2965,716023196,405,82,14,0,228,79
2966,716029929,133,53.8,26,0,0,107
2967,716031073,34,13.33333333,23,0,91.5,63.5
2970,716043824,0,21,0,0,64,139
2974,716081286,64,559,0,0,5,2
2996,716207690,980,81,0,0,95,24
3000,716225613,26,47,0,0,75,65
3013,716277074,25,7,0,0,70,79
3030,716388347,116.5,47,0,0,87,46.4
3034,716436521,16,157,0,0,25,120
3042,716483855,132,212,0,0,33,52
3051,716520426,69,171,0,7,79,150
3059,716555292,0,100,0,0,0,82
3070,716623765,0,67,40.5,0,31,73
3073,716692702,66,158,0,0,16,56
3087,716755362,124,132,0,0,59,89
3088,716759152,444,67.5,18.5,0,37,70
3095,716800681,84,177,0,0,26,93
3105,716857616,0,88,0,0,43,146
3106,716857968,110,22,56,7.5,68,76
3117,716908697,758,92,65,3,84,47
3122,716925428,48.8,102.8888889,0,0,88.83333333,203.4285714
3124,716954990,40,3,0,0,191,103
3127,716987946,68,15,0,0,121,78
3137,717039363,286,271,0,0,107,25
3147,717089438,0,12,0,0,71,94
3153,717108954,890,46,0,0,54,25
3156,717118665,45.5,73,18,0,41.5,99
3170,717191701,198,276,0,0,11,17
3175,717208644,62,92,0,0,71,41
3178,717220590,0,35.5,0,0,45,98
3184,717242687,0,136,0,0,0,80
3188,717291833,313,57,0,0,76,79
3190,717307437,393,230,0,0,571,196
3202,717354742,0,82,0,0,51,101
3207,717373000,20.66666667,42.81818182,29.25,0,12,88
3213,717407130,39,61,61,0,113,37
3227,717493100,839,79,0,0,376,166
3229,717499956,0,30.2,76,0,144,29
3233,717505896,41,38,0,0,130,346
3241,717551485,54,831,0,0,0,0
3252,717601123,340,1074,0,0,110,58
3290,717776855,80,115.6666667,0,0,114,58
3291,717780517,46,52,0,0,140,114.5
3297,717810023,0,10.57142857,0,0,48,325.5
3300,717817614,58,121.6666667,32,0,65,36.5
3306,717852957,51,286,33,0,12,61
3334,718014902,234.3333333,11.75,37,8,56.66666667,67.66666667
3336,718020210,49,370,0,0,30,30
3353,718168061,83.5,41.5,22,0,46.5,124
3356,718188828,0,351,0,0,0,0
3359,718199347,0,35.33333333,20,0,118,52
3372,718258114,56,130,0,0,31,119
3374,718276106,0,62.5,0,0,129,27
3394,718413470,0,64.77777778,0,0,96,71.2
3402,718445539,318,185,0,4,61,79
3404,718455248,167,9,0,0,339,56
3408,718468117,146,36,0,0,0,177
3422,718549144,24,91.75,0,0,24.5,115
3425,718574891,6,48.5,13.8,0,44.66666667,74
3430,718590190,75,120,0,0,35,81
3440,718663993,0,36.22222222,6,0,80,123.7142857
3452,718757082,37,207,0,0,0,58
3461,718829098,0,17,0,0,182,92
3462,718838404,0,0,0,0,0,539
3464,718842424,15,26.16666667,13,0,87.8,61.6
3469,718854277,0,0,0,0,34,134
3478,718973194,429,30,0,0,95,26
3508,719253757,12,106.5,79,0,135,151.5
3526,719328655,48,33.5,3,31,28,145
3531,719355535,156,15.5,0,0,39.5,83.5
3574,719547160,0,55.5,0,0,34.5,95
3622,719812217,271,97,0,0,52,52
3628,719853611,56.5,57.16666667,14.25,0,46.6,67.25
3647,720018032,37,37.5,56,0,48,134
3648,720018273,108.4,71.42857143,248,0,52.25,86
3661,720059247,774,18.5,0,0,56,21
3673,720073709,156,112,0,0,125,26
3674,720076126,98,71.5,15,0,71,40
3688,720117096,71,160,49,0,32,92.5
3690,720122403,0,70,0,0,0,141
3711,720178948,0,19,0,0,188,61.5
3719,720227388,32,98,0,0,0,91
3727,720239832,35,132,0,0,23,64
3728,720243890,19,35,0,0,130,65
3730,720249628,42.5,79.66666667,66,0,33,59
3737,720262801,239,177,0,0,93,76
3747,720276448,190.6666667,184,0,0,56.66666667,40.66666667
3767,720304980,181,6.333333333,0,0,223,5
3768,720310021,0,15,0,0,98,79
3771,720320311,263,221,0,9,60,14
3774,720325928,52,55.25,46,0,36,267
3790,720352254,79,48,0,0,186,54
3791,720353422,5,271,0,0,16,35
3796,720366165,172,183,0,0,76,23
3797,720371336,38,221,0,0,44,36
3806,720383893,819,166,0,17,133,47
3811,720394562,99,170.5,0,0,21,40
3839,720447155,0,9,0,0,46,87
3862,720479315,0,88,0,0,162,56.5
3873,720498842,0,0,0,0,12,171
3883,720527685,267.5,268,0,0,24.5,21.5
3895,720551071,42.5,48.33333333,166,0,32,71
3896,720552382,460,322,0,0,184,1284
3901,720567397,67,79,0,0,51,70
3917,720592429,528,77.5,0,0,237,202
3928,720605480,22,18.33333333,0,0,58,127
3943,720629109,32.5,58.72727273,21,0,106.5,103.25
3950,720646225,94,167,0,0,242,246
3954,720651448,377,88,0,8,22,158
3956,720660994,0,22,0,0,0,188
3968,720679666,0,18,12,0,101,51
3970,720684753,123,73,11,0,157,139.5
3975,720692182,178,308,0,5,0,0
3978,720701077,175,3,0,0,29,109
3981,720708751,124.3333333,79.45454545,18,6,75,60.66666667
3988,720724793,40,192,0,0,11,69
3992,720734424,0,6,0,0,40,93
3996,720738404,125,67,0,0,56,51
3997,720739718,108.5,30,50,0,22,74.5
3998,720748544,12,7,30,0,135,421
4002,720751145,55,436,0,0,0,50
4004,720754141,11,44.5,30,0,45,136
4013,720761169,441,62,0,5,70,68
4018,720769889,12,17,0,0,5,121
4037,720797633,0,716.5,0,0,2,3
4046,720817431,9,102,0,0,38,74
4048,720818625,0,7,0,0,100,76
4049,720819009,8,579,0,0,0,0
4068,720850484,0,125,0,0,136,109
4072,720855106,130,7,0,0,64,94
4085,720880788,342,40.33333333,0,0,38,92
4091,720888152,160.5,55.25,0,0,83,83
4093,720889519,166,31.75,0,0,546,47
4094,720891840,199,556,0,0,48,57
4098,720897457,924,81.66666667,0,0,441,27
4100,720906057,229.5,139,0,7,93,91
4103,720910990,19,30,19,0,36,90
4119,720939894,0,48,14,0,90,46
4130,720968171,32,116,0,0,51,135
4132,720970790,4,28.5,15,0,103.75,69.75
4139,720977054,0,118,0,0,20,64
4150,721104720,0,346,0,0,0,0
4153,721112306,173.5,143,0,20,76,60.5
4167,721138454,15,50,0,0,203,35
4176,721152455,81,129,13,8,148.75,14.5
4177,721152545,167,24,0,0,36,101
4207,721228646,12,36.5,0,0,85,200
4209,721233151,0,336,0,0,0,3
4217,721242048,376,23.66666667,0,0,115,49
4225,721250994,0,27.66666667,2,0,59,97.5
4232,721261944,298,21,0,0,34,67
4236,721266911,332,72,8.5,0,80,75.5
4243,721280269,190.5,32,27,0,66.5,57
4269,721311259,26,26.8,0,0,168.5,69.5
4273,721316535,284,157,0,0,53,15
4274,721319848,506,124,37,0,86,49
4288,721344344,103.5,92.4,22.66666667,0,63,74.66666667
4297,721352527,154,126.5,0,0,64,35
4299,721354658,7,209,43,0,102,101
4301,721356163,276,49.33333333,4,0,171,65
4305,721363039,173,98.4137931,101,0,46.33333333,31.66666667
4307,721379337,3,63,0,0,39,111
4313,721388941,0,43,0,0,18,172
4334,721422461,19.5,27.33333333,0,0,79,86
4355,721466163,468,123,0,0,138,46
4395,721527092,2,64.5,0,0,15.5,100
4396,721527589,59.75,125.1666667,52,0,60,72.33333333
4432,721566269,198.5,43,0,0,347.5,121.5
4444,721583684,222,25,0,0,63,89
4446,721587264,77,174,0,0,51,45
4463,721599727,18,94,0,0,22,86
4475,721617461,527,105.6666667,16,0,232,267
4478,721619846,8,44,14,0,76,60.33333333
4484,721641501,140,31.625,196,0,373,0
4485,721641856,169,32.5,22,0,151,131
4488,721649513,0,39.33333333,0,0,213.5,54
4498,721661104,393,66,0,0,87,31
4500,721664284,6.5,90.90909091,0,0,0,141
4531,721725328,363,245.5,0,0,261,232
4533,721725598,199.6666667,44,0,0,63,184
4534,721727100,0,43,0,0,173,27
4536,721737316,0,284,0,0,191,112
4539,721738771,1366,81.75,14,0,117,49.5
4541,721741981,44,128,0,6,30,88
4552,721758062,0,17,0,0,84,69
4566,721778870,15,96,91,0,64,122
4571,721788910,161,503,0,0,0,0
4579,721792736,3,568,0,0,155,86
4588,721804969,13,435,11,0,23,10
4592,721807964,0,463.3333333,0,0,28,20
4602,721821344,96,60.66666667,7,0,24,122
4612,721833398,7,4.5,13,0,21,98
4613,721835782,67,0,0,0,99,72
4617,721843101,0,0,0,0,0,147
4620,721846148,76,24.5,76,0,101,126
4623,721849984,255,140,0,0,131,211
4629,721861360,124,190,0,0,22,46
4630,721866053,0,52,0,0,33,96
4634,721868801,324.3333333,114,44.5,0,34.33333333,50.66666667
4647,721888596,44.33333333,48,16.75,0,171.5,121
4652,721894351,14,65.25,0,0,43,127
4654,721897671,130,304,45,0,7,1
4657,721903003,98,67,0,6,25,98
4659,721906606,0,143.5,19,0,28,79
4682,721945239,149,61,0,0,106,64
4683,721950332,1076,74.25,0,0,28,56
4684,721951188,0,7,0,0,137,36
4686,721956810,948,113,0,0,98,10
4687,721957526,16,50.75,37,0,95.5,113.5
4691,721962875,0,13,0,0,231,35
4707,721993652,4,74.66666667,22,0,0,91
4708,721996594,0,120,0,0,40,62
4712,722101155,25,35,8,0,54.5,177.5
4713,722103010,165,460,25,0,195,349
4727,722119947,0,19,0,0,177,86
4754,722157898,32,6,0,0,319,171
4769,722213251,18.5,435.5,15.33333333,0,38,107
4793,722238349,0,83,16,0,162.5,63.5
4838,722295407,0,98.5,0,0,33.5,63.5
4840,722298900,0,377,41,0,0,0
4845,722301997,0,49,0,0,47,116
4868,722326051,73,3,6,0,83,68
4870,722327234,90.5,92,93,0,93.5,41.5
4871,722328143,8,59.75,0,0,386.5,42.5
4874,722331497,199,257.3333333,34.5,11,37,13
4910,722350105,27,398,0,0,12,6
4911,722350861,0,42,21,0,20,89
4917,722361126,376,194,0,0,10,14
4931,722375349,45,15,0,0,79,65
4933,722376868,108,57,18.33333333,0,111,63
4935,722379960,619,153.6666667,0,0,38,14
4943,722386351,0,83,0,0,95,68
4963,722407640,31,33,0,0,68,91
4967,722411733,113,176,0,0,0,49
4968,722411830,0,72,0,0,41.5,71
4981,722427211,94.66666667,69,24,0,45.33333333,74.33333333
4987,722431995,170,82.33333333,15,5,45,67.5
4990,722434668,0,22,0,0,0,234
5000,722442725,64.5,86.66666667,18,0,19,86
5003,722445015,33,17,0,0,41,188
5006,722447519,0,28.5,0,0,29,142
5013,722454162,9,281,0,0,3,40
5018,722461305,16,83,0,0,208,210
5020,722462308,40,14,11,0,189,117
5025,722465259,90,130,0,0,214,253
5045,722481489,13,37.5,0,0,137,54
5052,722485748,231,71.88888889,0,13,36,44.5
5068,722504566,111,56.5,0,0,37,69
5085,722525579,59,51,17,0,64,82
5088,722526053,76,52.5,47,0,12,81
5095,722538325,9,3.5,0,0,85,164
5096,722539505,166,195,0,0,173,103.5
5128,722570136,602,92,0,13,242,68
5145,722589707,0,195,0,0,55,47
5166,722608806,13,227,0,0,24,79
5172,722616448,0,115,0,0,48,152
5180,722625738,21,520,35,0,0,0
5183,722632798,63,60.5,0,0,27,83
5189,722635498,150,34,0,0,157,49
5193,722637174,372,186,0,17,203,233
5199,722642741,432,228,70,0,44,18
5202,722644701,57,200,0,0,44,30
5204,722649064,0,332,0,0,0,91
5205,722649520,0,25,0,0,38,167
5217,722662280,20,59,0,0,35,94
5218,722662738,373,108,0,0,55,87
5220,722664212,66.5,78.53846154,66.125,0,25,75.5
5234,722676620,80,59,0,0,19,132
5246,722684557,142,255,0,0,54,26
5250,722689305,47,48.42857143,0,0,31,109
5254,722692333,250,10,0,0,42,197
5258,722695721,118,0,0,8,88,55
5280,722710633,105,82,0,0,86,52.33333333
5295,722716458,0,401,0,0,0,0
5302,722721895,0,9,0,0,0,267
5304,722725068,0,24,0,0,59,77
5312,722731890,145,250.5,77,0,57,20
5324,722739013,59,86,0,0,71,56
5356,722762871,110,395,0,0,0,10
5361,722765883,120,51,0,7,201,43
5363,722769197,0,675,23,0,0,0
5366,722770856,11,105,0,0,62,137
5393,722788565,17,64.5,0,0,210,51
5394,722789341,51,109,0,0,126.5,114.5
5421,722814843,45.5,119.6666667,13,0,5.5,68.66666667
5423,722816037,127,60,0,0,65,247
5426,722817769,556,293,0,0,32,3
5431,722822369,343,628,0,0,0,0
5436,722828049,389,12,0,0,119,18
5446,722833136,0,37,0,0,42,118
5461,722843794,112,236,0,0,88,4
5484,722860315,0,6,0,0,11,117
5489,722862498,480,82,0,0,120,46
5490,722864565,50,15.66666667,50,0,74,76
5502,722874471,1422,5,0,0,118,15
5508,722881846,580,17,0,0,8,72
5534,722900686,114,118,47,0,143,179
5543,722914330,612,29,0,0,74,30
5554,722927985,30,0,0,0,62,82
5555,722930864,94,152.3333333,0,9,51,133
5583,722966028,154.5,98,23,0,52.5,54
5599,722981722,0,36.75,19,0,38,95
5600,722982334,172,34,0,0,12,121
5612,722992090,0,28.66666667,0,0,211,45
5626,723030039,0,391,0,0,0,75
5645,723072524,93,1,0,0,10,189
5648,723076312,62,39,26,0,10,85
5657,723091622,0,31,0,0,91,70.66666667
5660,723099439,39,149,0,0,27,135
5675,723139741,12,125,0,0,56,56
5682,723156622,0,324,5,0,0,156
5683,723158621,333,30,0,0,115,142
5687,723171930,27,29,22,0,30,102.5
5692,723179306,4,35,3,0,129.5,94.66666667
5727,723262223,127,46,0,6,144,492
5729,723265307,102,21,0,32,223,62
5744,723304362,392.5,11.25,26,0,164.5,23.5
5746,723308396,0,3,0,0,162,67
5749,723314658,90,76,0,0,54,181
5755,723330116,86,43.5,39,0,67,56.5
5758,723340100,66,18,0,0,40,82
5763,723350159,949,152,0,5,57,44
5767,723361166,248,460,0,0,59,114
5768,723362048,33.66666667,60.2,0,0,255,35
5775,723374483,67.5,49.5,87,0,125,45
5784,723394084,0,127,0,0,231,67
5818,723450546,141,22,17,5,32,181
5825,723463349,118,14,0,0,176,39
5851,723511026,148,123,30,0,57,130
5852,723512877,151,388.6666667,0,0,0,0
5878,723574011,126,91.5,40,0,91,72
5880,723577828,68,74.5,25,0,49,74
5897,723623852,50,587,0,0,6,13
5899,723631245,393,26,0,0,74,42
5912,723657652,0,43,0,0,53,72
5917,723664499,44,10,0,0,90,99
5928,723675886,1493,57,25,0,0,0
5932,723684250,83,41,0,0,45,74
5935,723694582,4,60,0,0,32,105
5936,723695181,73,169,0,3,26,39
5942,723700547,178.5,55,22,0,29,270
5946,723703721,597,254,0,0,0,0
