index,customUser:user_Id,/CartScreen,/DashboardScreen,/LoginScreen,/OffersListPage,/ProductDetails,/ProductListing
150,113413154,0.0,10.0,13.0,0.0,0.0,0.0
151,113444540,0.0,11.0,0.0,0.0,0.0,0.0
152,113460549,0.0,33.0,0.0,0.0,0.0,0.0
153,113486220,19.0,32.666666666666664,14.5,0.0,60.0,5.0
154,113495959,0.0,178.5,0.0,0.0,0.0,26.0
155,113496870,75.0,6.0,0.0,0.0,44.0,2.0
156,113503494,40.0,34.0,0.0,5.0,29.0,27.0
157,113504873,24.0,8.5,0.0,0.0,5.0,10.0
158,113527897,0.0,8.0,0.0,0.0,48.0,92.0
159,113550544,106.0,0.0,0.0,0.0,22.0,37.0
160,113588351,0.0,6.0,0.0,0.0,0.0,7.0
161,113615915,0.0,10.0,0.0,0.0,53.0,26.0
162,113619558,0.0,1.0,0.0,0.0,5.0,83.0
163,113692255,20.0,0.0,0.0,0.0,0.0,0.0
164,113693394,18.0,9.333333333333334,16.0,0.0,27.5,14.5
165,113718127,71.0,55.0,0.0,4.0,97.0,82.5
166,113725510,0.0,9.0,0.0,0.0,0.0,31.0
167,113753225,34.0,82.0,0.0,0.0,45.0,44.0
168,113774221,21.0,4.0,0.0,0.0,9.0,67.0
169,113806767,0.0,131.0,0.0,0.0,0.0,0.0
170,113833557,18.0,11.0,0.0,0.0,0.0,0.0
171,113857085,0.0,5.0,0.0,0.0,17.0,67.0
172,113934922,121.0,98.66666666666667,27.0,0.0,16.5,22.666666666666668
173,113960054,139.0,203.0,0.0,0.0,65.0,57.0
174,114003192,32.0,8.0,0.0,0.0,15.0,2.0
175,114041681,11.333333333333334,77.0,20.0,0.0,93.0,45.0
176,114059639,12.0,74.5,13.0,0.0,4.0,2.0
177,114069983,10.0,27.0,0.0,0.0,0.0,28.0
178,114082958,198.0,161.75,50.0,0.0,33.0,6.5
179,114083121,0.0,59.0,0.0,0.0,0.0,0.0
180,114089798,0.0,36.0,0.0,0.0,22.0,5.0
181,114099600,0.0,46.0,14.0,0.0,0.0,0.0
182,114136026,3.0,21.0,26.0,0.0,38.0,90.0
183,114201221,0.0,27.0,0.0,0.0,6.0,61.0
184,114202659,0.0,0.0,0.0,0.0,32.0,6.0
185,114240038,0.0,60.0,46.0,0.0,0.0,0.0
187,114266423,0.0,0.0,0.0,0.0,34.0,37.0
188,114272843,62.0,40.0,0.0,0.0,30.666666666666668,102.25
189,114301585,56.0,0.0,0.0,0.0,11.0,9.0
190,114330089,11.0,0.0,0.0,0.0,5.0,1.0
191,114343730,49.5,0.0,0.0,0.0,7.0,3.0
192,114348887,16.0,21.8,20.0,0.0,15.5,29.6
193,114350334,0.0,3.0,0.0,0.0,24.0,3.0
194,114400080,0.0,0.0,0.0,0.0,10.0,19.0
195,114482210,0.0,29.0,0.0,0.0,0.0,0.0
196,114531345,77.0,25.428571428571427,8.0,0.0,64.8,29.833333333333332
197,114572666,0.0,9.0,8.0,0.0,0.0,0.0
198,114580654,2.0,26.5,0.0,0.0,11.0,12.0
199,114610765,40.0,11.0,0.0,0.0,0.0,9.0
200,114618658,0.0,2.0,0.0,0.0,0.0,21.0
201,114681140,7.0,9.75,0.0,0.0,0.0,4.0
202,114744291,0.0,21.0,26.0,0.0,0.0,0.0
203,114747498,21.0,1.0,0.0,0.0,13.0,58.0
204,114759665,0.0,31.0,0.0,0.0,0.0,0.0
205,114772912,27.0,96.0,33.0,0.0,9.0,13.0
206,114840556,0.0,29.0,0.0,0.0,67.0,41.0
207,114847039,539.0,518.0,0.0,10.0,23.0,38.0
208,114908017,5.0,3.0,0.0,0.0,7.0,10.0
209,114960355,0.0,52.0,0.0,0.0,0.0,0.0
210,115169442,14.0,4.0,8.333333333333334,0.0,16.333333333333332,13.0
211,115217334,52.0,60.0,0.0,0.0,47.0,28.0
212,115233767,0.0,20.0,0.0,0.0,0.0,0.0
213,115235970,132.0,0.0,0.0,0.0,0.0,0.0
214,115298362,67.0,42.25,17.0,0.0,47.333333333333336,27.25
215,115300810,0.0,68.0,13.0,0.0,0.0,0.0
216,115329825,28.0,55.0,0.0,0.0,129.0,11.0
217,115381837,30.0,19.0,0.0,0.0,81.0,263.0
218,115416231,30.0,376.0,0.0,0.0,23.0,17.0
219,115443880,95.0,35.833333333333336,0.0,0.0,49.0,32.0
220,115452121,48.0,62.0,0.0,0.0,0.0,0.0
221,115470944,73.5,433.5,0.0,0.0,94.0,6.0
222,115475499,0.0,7.0,0.0,0.0,415.0,50.0
223,115496426,0.0,22.333333333333332,19.0,0.0,0.0,44.0
224,115535107,0.0,14.0,0.0,0.0,0.0,0.0
225,115542521,268.0,7.0,0.0,0.0,0.0,16.0
226,115649588,44.0,15.0,0.0,20.0,16.0,38.0
227,115698323,18.0,0.5,0.0,0.0,3.0,6.0
228,115731307,137.0,65.3076923076923,5.0,0.0,211.0,51.0
229,115764010,22.0,66.75,33.0,0.0,0.0,0.0
230,115780203,0.0,0.0,0.0,0.0,0.0,0.0
231,115889442,25.0,14.75,4.0,10.0,13.5,8.666666666666666
232,115900856,0.0,34.0,0.0,0.0,0.0,0.0
233,115913416,13.0,14.666666666666666,29.0,0.0,39.0,13.5
234,115929908,7.0,0.0,0.0,0.0,5.0,4.0
235,115934955,0.0,11.0,0.0,0.0,0.0,0.0
236,115962897,9.0,44.0,0.0,0.0,37.0,31.0
237,115971959,121.0,18.0,0.0,0.0,95.0,134.0
238,115985540,0.0,17.75,0.0,0.0,29.4,24.75
239,115992672,0.0,27.666666666666668,0.0,0.0,39.0,21.0
240,145475385,0.0,279.0,0.0,0.0,20.0,129.0
241,222200000,0.0,0.0,0.0,0.0,0.0,4.0
