index,customUser:user_Id,/CartScreen,/DashboardScreen,/LoginScreen,/OffersListPage,/ProductDetails,/ProductListing
396,700769372,167,256,0,0,6,6
397,700785744,126,129,0,0,0,0
398,700787207,113,422,15,7,0,0
400,700797048,35,50,0,0,0,0
402,700810895,64,7,0,0,28,8
405,700850732,31,16,0,0,2,2
406,700859309,13,48,0,0,6,6
407,700859639,95,155,0,4,35,40
408,700860662,12,67,19,0,3,1
409,700863941,58,338,0,7,18,25
410,700879157,212,257,10,0,0,0
411,700885389,75,10,0,0,0,0
412,700895053,25,10,0,0,15,7
413,700917669,57,45,0,0,0,0
414,700921442,7,15,11,0,3,5
415,700923062,50,366,0,0,26,7
416,700930709,90,89,0,7,0,0
417,700936296,37,57,0,0,0,0
418,701001456,20,691,0,0,14,9
419,701013089,4,71,28,0,3,0
420,701013359,41,15,0,0,6,66
421,701018901,54,677,0,0,0,0
423,701041088,80,105,0,0,0,2
424,701042417,36,149,0,0,7,11
425,701042801,7,14,27,0,2,2
427,701045301,27,95,0,0,14,13
428,701054328,75,450,0,7,32,14
430,701063433,93,22,0,0,0,14
431,701067145,14,8,0,0,5,3
432,701080353,29,0,0,0,6,5
433,701081131,28,158,0,0,0,2
434,701087576,31,197,0,0,5,2
435,701090208,23,240,0,0,0,7
436,701094938,94,34,0,0,34,11
437,701099002,50,65,0,0,0,0
438,701112526,85,388,47,0,7,1
439,701114244,19,239,0,4,82,30
440,701116277,67,172,0,0,29,41
442,701117877,4,118,22,0,3,7
443,701119083,112,175,0,0,0,19
444,701119251,41,626,0,0,18,16
446,701129583,18,64,0,0,2,3
448,701148219,42,0,0,0,9,16
449,701160025,24,440,0,0,8,3
450,701174640,71,62,0,0,15,3
451,701181802,59,495,0,12,5,2
452,701188036,32,456,0,7,11,2
453,701202302,26,369,9,0,13,13
454,701204899,21,80,31,0,0,0
455,701214938,35,22,0,0,29,26
456,701218400,20,203,0,0,70,32
457,701224518,7,27,25,0,19,2
458,701224564,5,112,13,0,3,2
459,701238432,48,464,0,0,10,7
461,701250910,19,30,0,0,6,4
462,701258209,52,0,0,0,0,0
463,701260716,41,65,0,0,13,9
464,701263662,43,3,0,0,6,2
467,701295202,49,167,0,7,10,11
468,701300877,58,59,0,3,10,4
469,701302766,85,317,0,7,0,0
470,701302801,29,89,0,0,5,4
471,701307082,54,197,0,0,7,12
472,701308530,191,261,0,0,35,43
473,701310003,32,287,12,0,23,10
475,701318466,83,470,27,8,28,24
476,701320579,140,180,0,0,0,0
477,701325653,114,52,17,0,6,15
480,701343470,176,198,0,0,11,4
481,701348830,36,41,0,0,30,1
484,701385133,79,23,0,0,15,10
485,701400615,24,27,0,0,4,3
486,701400723,29,76,11,0,10,6
487,701401374,54,34,0,0,7,3
488,701404399,122,107,0,0,9,4
489,701405411,63,119,0,0,61,37
490,701409197,38,171,0,3,8,1
491,701427633,76,182,0,0,0,1
492,701428322,77,56,0,4,21,24
493,701428777,155,48,0,51,26,11
495,701434622,11,1,0,0,0,2
497,701442216,81,185,0,10,0,0
498,701442994,28,183,0,0,16,3
499,701450145,6,148,23,0,0,0
500,701451556,25,171,0,0,0,0
501,701460514,26,124,23,0,16,11
502,701473767,216,28,0,0,37,5
503,701475593,39,68,0,0,0,0
505,701506980,31,144,0,0,0,5
506,701519230,20,57,19,0,8,0
507,701533979,28,7,0,3,6,3
508,701567231,6,54,7,0,2,0
509,701567405,102,190,62,0,12,8
510,701585657,124,2,0,0,13,6
511,701588493,8,56,50,0,4,16
513,701620976,60,624,0,0,11,6
514,701629266,27,38,0,0,6,10
515,701633849,36,61,9,0,32,12
516,701637670,6,25,0,0,4,4
517,701640309,65,76,0,0,7,4
518,701640468,21,29,0,0,12,9
520,701659655,30,15,0,0,42,10
521,701662152,27,31,0,0,0,1
522,701664535,33,12,0,0,9,5
523,701664680,70,391,0,0,39,11
524,701683443,90,9,0,0,40,86
525,701694255,26,121,46,0,4,2
526,701700653,83,647,0,0,0,0
527,701703307,107,92,42,3,30,51
528,701703328,69,142,13,0,0,0
530,701709060,42,83,0,0,0,2
531,701714404,60,13,0,0,7,2
532,701720591,11,48,0,0,3,7
534,701737070,28,48,7,0,7,2
535,701744990,10,12,15,0,2,1
536,701748183,9,51,16,0,2,2
537,701750245,20,154,17,0,12,102
538,701750891,92,116,0,0,23,39
539,701769914,67,43,0,0,0,0
540,701773255,39,135,0,6,0,10
541,701774810,44,136,0,0,15,4
543,701785642,29,51,0,0,23,6
545,701816382,34,313,0,0,9,22
546,701818159,30,45,0,0,0,0
547,701826326,116,320,0,0,0,4
548,701828330,54,383,0,0,13,11
549,701829226,21,47,0,0,0,1
550,701831388,24,17,0,0,0,0
551,701832458,36,161,0,0,32,28
554,701853871,18,131,0,0,0,0
555,701863302,81,379,0,0,7,25
556,701865758,80,236,0,0,22,21
557,701867004,35,67,0,0,27,11
558,701869953,32,30,0,0,5,5
559,701876900,15,127,40,0,11,6
560,701885057,4,28,24,0,2,0
561,701894984,56,109,0,0,10,9
562,701910316,31,17,0,0,4,7
563,701920831,28,215,0,3,0,0
564,701937369,44,364,0,12,26,16
565,701960277,60,106,0,0,20,6
566,701964636,14,119,0,0,0,0
568,701968013,506,309,0,0,0,0
569,701978823,13,0,0,0,19,8
570,701981995,14,32,0,0,2,12
571,701985604,21,58,11,0,6,1
572,701990919,18,135,0,0,3,1
573,702008428,46,75,0,0,14,6
574,702011066,19,142,0,0,19,35
575,702018151,24,166,0,0,4,5
576,702019038,239,34,0,0,18,5
577,702028852,38,103,0,0,0,7
578,702029382,70,199,0,5,9,2
579,702060649,19,96,14,0,23,16
580,702066808,39,381,0,0,19,4
581,702072493,112,19,23,4,62,47
582,702075317,89,57,0,0,26,11
584,702104621,52,0,0,0,0,4
585,702110447,59,194,0,0,0,0
586,702110864,210,169,0,27,3,34
587,702114261,3,17,22,0,3,1
588,702129952,72,204,0,0,10,4
589,702142987,6,61,15,0,2,0
590,702143580,33,195,0,0,0,18
592,702155604,80,210,0,0,23,44
593,702156776,25,7,0,0,0,0
594,702169523,253,25,0,0,0,11
595,702172838,77,319,0,0,6,8
596,702184204,18,2,0,0,0,0
597,702184269,51,100,0,0,30,6
599,702212239,104,325,0,0,31,10
600,702215842,114,276,0,0,19,25
601,702216728,29,143,0,4,11,40
602,702218179,230,346,0,4,23,18
603,702220207,21,138,0,0,0,0
604,702248913,140,494,0,0,0,0
605,702255469,73,374,0,0,10,13
606,702260423,22,39,10,0,3,3
607,702268022,56,160,0,0,67,23
608,702285763,33,301,0,0,8,5
609,702285953,83,234,0,0,0,0
610,702286597,41,193,0,0,7,4
611,702294090,147,156,0,0,6,6
612,702295969,88,97,0,5,38,27
614,702303922,108,37,0,0,0,0
615,702312285,42,357,20,0,22,13
616,702312411,109,0,0,0,0,3
617,702318993,52,570,0,0,30,17
618,702329937,53,104,0,0,17,11
619,702340423,65,385,0,0,0,7
620,702340877,23,131,0,0,0,0
621,702362018,64,104,15,4,0,0
622,702377373,71,495,0,0,14,7
623,702379844,12,27,101,0,29,18
624,702386102,93,29,12,0,91,51
626,702409867,19,161,0,0,4,2
627,702409889,16,58,21,0,5,3
628,702425578,436,194,0,0,0,6
629,702428062,52,297,21,0,15,4
630,702429234,104,60,0,0,21,25
632,702441794,46,279,0,0,4,2
634,702455312,41,18,0,0,24,9
637,702478334,18,66,18,0,4,8
638,702480447,67,544,0,0,8,3
639,702484060,36,56,30,0,23,6
640,702486703,31,259,0,0,3,39
641,702488128,11,19,0,0,8,7
642,702493347,17,144,0,0,3,1
643,702525406,45,112,0,0,6,4
644,702537200,20,63,0,0,0,3
645,702547762,18,139,0,0,3,50
646,702554455,55,142,0,0,6,2
647,702565241,18,22,0,0,0,0
648,702569251,13,54,11,0,50,14
649,702573582,25,66,0,0,0,0
650,702575319,32,91,0,0,0,0
651,702581239,46,95,0,0,0,8
652,702590201,52,44,0,0,16,6
653,702591485,36,4,0,0,0,0
654,702591825,119,306,0,0,0,0
655,702592944,19,38,0,0,2,0
656,702605230,18,197,0,0,0,0
657,702621886,167,198,0,0,30,37
658,702623785,105,1,0,0,3,2
659,702624160,93,224,0,14,4,2
660,702634255,401,305,12,0,19,5
661,702636591,20,215,0,0,0,0
662,702641662,59,97,0,0,7,3
663,702645519,509,108,0,0,24,15
664,702646928,46,124,15,6,24,4
665,702656570,4,39,9,0,45,12
666,702661242,44,89,0,0,4,5
667,702665276,18,113,0,0,0,2
668,702668006,66,22,0,11,0,0
669,702670301,25,9,0,0,4,3
672,702694933,5,90,23,0,4,2
673,702716229,28,6,0,0,7,8
675,702725494,7,4,0,0,8,14
676,702736092,66,1,0,0,17,5
677,702743764,45,129,0,0,4,5
678,702767778,5,10,11,0,2,35
679,702771641,50,592,0,0,16,30
680,702790689,23,56,0,7,0,0
681,702796183,39,132,0,0,32,15
682,702798347,131,29,0,0,58,14
683,702802126,83,149,0,0,0,0
684,702803535,37,102,0,0,46,40
685,702814726,30,25,0,0,0,0
687,702826368,126,366,12,0,52,12
688,702830147,32,154,0,0,0,0
689,702830935,45,133,0,5,6,9
690,702850424,8,28,11,0,2,0
691,702852722,45,294,0,0,6,11
692,702856968,22,24,18,0,12,0
693,702858874,51,37,0,0,10,62
694,702859847,16,542,0,0,7,3
695,702862338,96,259,13,0,65,34
696,702865861,51,390,0,0,5,24
697,702867071,81,4,0,0,10,6
698,702875102,5,67,12,0,5,19
699,702879923,179,616,0,0,8,15
700,702881121,159,31,0,0,9,3
701,702882036,10,32,0,0,5,3
702,702885868,84,124,0,7,0,2
703,702890432,0,197,0,0,0,0
704,702893437,20,6,0,4,0,0
705,702893685,32,75,0,0,17,46
707,702902995,60,28,0,0,2,2
709,702910301,87,155,11,0,42,8
710,702910807,305,76,0,0,48,15
712,702922381,84,623,0,14,0,9
713,702935371,117,309,13,3,12,37
715,702948305,16,9,14,0,0,0
716,702949712,23,16,20,0,9,5
718,702987801,29,26,0,0,13,7
719,703116526,29,14,0,0,4,2
720,703127818,14,74,0,0,8,15
721,703128063,31,99,0,0,0,0
722,703128737,59,89,0,0,16,9
723,703131234,80,218,0,0,26,25
724,703132143,70,579,0,4,23,9
726,703207477,8,72,24,0,3,14
727,703221681,106,391,0,0,8,5
728,703222703,95,221,0,0,63,37
729,703223575,109,21,0,0,8,6
730,703226991,15,101,0,0,0,2
731,703230017,17,26,11,0,0,0
732,703230406,4,20,21,0,5,0
733,703232937,46,28,0,6,8,4
734,703243834,56,21,15,0,0,0
735,703257956,48,3,0,0,4,1
736,703258282,42,15,0,0,11,16
737,703280601,19,19,0,0,3,1
739,703281812,51,121,0,0,0,0
741,703306448,27,94,0,0,0,2
742,703319046,37,98,0,4,50,29
743,703322513,86,181,0,0,10,6
744,703328937,46,53,0,0,0,0
745,703330399,65,37,0,0,13,10
747,703340113,13,10,0,0,4,6
748,703357575,8,0,0,0,5,2
749,703360579,109,168,0,27,5,5
751,703367022,29,198,0,0,6,2
752,703368810,52,332,0,0,0,7
753,703378404,80,76,0,0,29,27
755,703391171,102,260,15,0,11,17
756,703411550,24,43,21,0,3,1
758,703438427,35,107,0,0,0,0
759,703460462,34,44,67,0,33,10
760,703489260,17,143,0,0,74,26
761,703490825,59,15,0,0,14,23
762,703495136,101,224,0,8,55,21
763,703499459,6,61,16,0,4,24
765,703506549,4,10,10,0,4,2
766,703513888,73,109,0,0,0,0
768,703534101,32,19,0,0,5,4
769,703535833,49,66,0,0,0,0
770,703540476,13,80,0,0,7,4
772,703550156,367,39,0,5,0,0
773,703565703,15,157,0,0,7,2
774,703600978,8,26,0,0,10,5
776,703606410,135,429,0,0,24,5
778,703627449,45,503,0,0,7,5
780,703637664,7,57,0,0,5,4
781,703649796,147,107,0,0,21,19
782,703658932,40,482,0,6,6,11
783,703663196,8,187,35,0,3,6
784,703667647,177,366,0,0,7,52
785,703669851,37,340,0,0,9,40
786,703671560,52,51,0,5,61,51
788,703687470,55,297,0,0,0,0
789,703700333,82,45,0,0,6,3
790,703712077,25,345,0,3,5,2
792,703721935,34,27,8,0,23,9
793,703723333,20,94,0,0,0,0
794,703723888,53,362,0,0,0,0
795,703724750,62,99,13,5,14,10
796,703737607,18,798,0,0,0,3
797,703750559,34,51,0,0,6,6
798,703755631,41,12,0,0,13,8
799,703760281,44,22,10,0,10,5
800,703762193,18,151,0,0,0,0
802,703784386,177,221,0,0,10,19
803,703785862,67,8,0,0,9,10
804,703791652,21,140,0,0,0,0
805,703799268,76,90,0,0,0,0
806,703805057,68,77,0,0,0,6
807,703822338,115,145,0,0,44,29
808,703826454,18,339,0,0,2,2
809,703842140,17,54,0,0,0,0
810,703844493,38,163,0,0,0,0
811,703851428,21,8,0,0,21,4
812,703857847,51,3,0,0,11,14
813,703866629,20,109,0,0,0,4
814,703875811,15,58,0,0,7,7
815,703877368,70,536,0,0,0,4
816,703879788,23,192,0,0,10,12
817,703890352,49,50,0,0,0,0
818,703890624,67,253,0,0,6,11
819,703894982,13,35,46,0,12,5
821,703903247,173,305,12,0,39,44
822,703911795,10,33,16,0,10,2
823,703912793,43,233,22,0,0,0
825,703929343,69,403,0,4,0,0
826,703938630,33,373,0,0,5,4
827,703942279,219,226,0,0,24,22
828,703949232,128,225,12,0,61,25
829,703956541,37,82,18,0,14,48
830,703981090,20,236,0,0,5,21
831,703982666,20,95,0,0,7,7
832,703983533,99,179,0,0,0,17
833,703984983,107,315,94,0,45,12
835,703990534,20,130,0,0,3,4
836,703994284,36,223,0,5,21,31
837,703997243,4,8,9,0,0,0
838,704003221,5,67,10,0,6,2
839,704014673,8,13,59,0,5,2
840,704022300,21,49,29,0,7,7
841,704026295,33,190,0,0,19,13
842,704027588,7,25,9,0,5,0
843,704044857,12,131,0,0,11,50
844,704045120,33,145,0,0,11,4
845,704046385,22,7,0,0,8,6
846,704057606,8,171,16,0,3,1
847,704057767,195,6,0,0,23,10
849,704075377,38,17,7,0,4,15
850,704076719,14,24,0,0,15,12
851,704077694,98,185,0,0,0,16
852,704090809,28,13,0,0,7,1
853,704094482,50,247,45,0,14,6
855,704100074,30,0,0,19,11,4
856,704114490,103,261,0,0,7,13
857,704133278,10,32,15,0,5,1
858,704135788,37,556,0,0,0,0
859,704157180,13,13,0,0,2,3
860,704160817,19,429,15,0,0,49
862,704173324,93,47,0,9,9,25
863,704186960,27,164,9,0,0,0
864,704188382,10,90,69,0,4,0
865,704191021,232,464,0,0,0,1
866,704195820,48,127,0,0,4,6
867,704200002,41,27,14,0,4,4
868,704202444,99,361,0,0,28,6
871,704246146,183,169,0,0,8,5
872,704249909,19,0,0,0,1,3
873,704257817,55,131,0,5,0,1
874,704262557,15,0,0,0,3,2
875,704263961,4,65,15,0,0,0
876,704264648,71,275,0,4,24,33
877,704286164,125,299,0,0,0,51
878,704288943,35,62,0,0,4,13
879,704300888,35,105,0,0,4,4
880,704311964,16,2,0,0,3,27
881,704312692,8,35,6,0,2,3
882,704321570,14,11,0,0,0,0
883,704326323,23,240,0,0,10,8
884,704378689,11,88,13,0,3,18
885,704386602,8,21,18,0,3,6
887,704392870,37,202,0,0,4,2
888,704395015,73,643,0,0,10,2
889,704397008,28,129,0,0,4,2
890,704400457,108,161,0,0,36,31
891,704403566,21,142,19,0,6,6
895,704428188,172,74,0,0,96,20
897,704445318,70,182,2,0,28,3
898,704447952,7,16,0,0,6,2
899,704459400,123,460,22,0,0,0
900,704469342,33,82,0,0,2,3
901,704473724,106,344,0,0,7,12
902,704476859,28,105,13,0,30,15
903,704499583,7,36,26,0,80,3
904,704504199,99,65,0,0,17,25
905,704507719,33,157,0,0,6,2
906,704520867,35,57,0,0,11,8
907,704521288,144,199,0,0,0,0
908,704530022,49,530,0,0,0,9
909,704536033,265,261,0,0,50,29
910,704538362,201,153,0,0,5,3
911,704541126,38,187,0,0,2,4
912,704565510,24,55,0,0,0,0
913,704568809,11,8,0,0,0,0
916,704584348,58,366,0,0,0,0
918,704598960,18,362,0,0,6,13
920,704609045,35,813,0,0,0,0
921,704609448,71,538,0,0,5,8
922,704616608,7,26,0,0,0,0
923,704621622,57,46,0,0,4,6
924,704622098,43,289,0,0,0,14
925,704627341,40,103,0,0,0,0
926,704637910,21,172,20,0,3,4
927,704641990,52,17,0,0,2,3
928,704646407,141,55,28,0,23,6
929,704647468,50,294,0,0,15,7
930,704648562,38,73,0,0,4,18
932,704656662,142,79,0,0,65,57
933,704664260,261,111,0,0,22,32
934,704668775,113,236,0,0,37,29
935,704669117,17,61,0,0,0,1
937,704691066,23,264,0,0,2,21
938,704692124,85,409,0,0,30,10
940,704702070,48,227,0,5,7,4
941,704702406,10,4,0,0,3,0
943,704709920,27,128,0,0,9,24
944,704710651,304,166,0,0,7,8
946,704723789,49,135,0,0,0,43
948,704743941,103,147,0,0,85,8
949,704744493,43,446,0,0,42,26
950,704746724,33,48,15,0,9,5
951,704747384,24,400,19,0,0,0
952,704760051,52,72,0,0,0,0
953,704768176,26,33,0,0,14,8
954,704777309,7,36,34,0,4,1
955,704777521,67,168,0,0,6,9
956,704785781,47,610,7,0,0,0
957,704788879,19,0,0,0,0,0
958,704804718,30,189,0,0,53,18
959,704808950,48,49,14,0,12,0
960,704809335,20,75,0,0,5,9
961,704813664,41,58,0,0,0,0
962,704816717,36,122,0,0,2,3
963,704820563,34,245,0,3,25,52
964,704823255,28,117,0,0,0,1
965,704829730,10,1,0,0,0,1
966,704829927,36,185,0,0,0,0
967,704830020,6,192,42,0,3,11
968,704831740,18,109,0,0,1,2
970,704834494,29,103,0,0,0,0
972,704845083,63,613,0,0,16,4
973,704859640,42,265,0,0,24,41
974,704861884,49,56,0,0,5,5
975,704866207,42,85,0,0,13,11
976,704869092,55,106,0,0,11,15
977,704869895,59,448,14,0,0,5
978,704872907,87,266,0,0,32,4
980,704889457,47,389,0,0,2,2
982,704902839,369,125,0,0,14,13
984,704909563,67,125,0,0,4,24
985,704915912,132,113,0,0,6,5
986,704917977,308,288,0,7,0,4
987,704930197,12,21,0,0,2,0
988,704941406,38,31,50,0,10,14
989,704945634,22,12,12,0,1,1
990,704951219,89,190,0,0,27,14
991,704955404,24,336,0,0,0,0
993,704961785,120,203,0,0,6,9
994,704963795,4,61,0,0,1,7
995,704971450,168,94,0,0,19,16
996,704972800,82,5,12,0,15,12
997,704980412,22,105,12,5,0,0
998,704996290,253,265,0,0,19,15
999,705001454,36,64,0,0,6,4
1000,705006331,8,2,0,0,0,0
1001,705009418,80,544,0,0,13,9
1003,705012077,22,11,0,0,4,3
1004,705012466,60,17,0,32,0,0
1005,705014646,93,2,0,3,6,1
1008,705048806,5,36,7,0,4,0
1009,705053429,13,132,10,0,9,13
1010,705066102,21,429,0,0,73,12
1011,705074990,91,148,0,0,36,47
1013,705096500,28,47,12,0,0,0
1014,705102638,45,186,0,0,36,60
1016,705111943,126,14,0,3,16,4
1017,705116175,25,48,0,0,0,0
1018,705122688,17,55,0,0,0,0
1019,705130263,32,109,0,0,32,18
1020,705150140,27,220,9,0,20,14
1023,705168568,22,5,0,0,0,0
1024,705178026,17,71,8,0,3,14
1025,705178134,15,32,0,0,14,7
1026,705178300,33,95,0,0,6,12
1027,705186797,116,114,0,0,62,8
1028,705188197,159,125,0,0,34,7
1029,705188749,48,253,0,0,0,3
1030,705191522,84,60,0,0,59,33
1031,705199967,87,73,0,0,8,8
1032,705202716,39,69,0,0,25,25
1033,705202897,9,113,0,0,7,9
1034,705203505,104,105,0,0,0,17
1035,705203786,5,8,0,0,2,0
1037,705207203,79,6,0,0,55,13
1038,705210800,23,142,0,0,24,40
1040,705214754,65,345,0,0,0,2
1041,705219258,22,116,0,0,0,1
1043,705244046,28,95,0,0,7,48
1044,705245219,123,52,34,0,23,14
1045,705251770,24,102,0,0,0,0
1046,705255897,63,124,35,14,37,31
1047,705270016,24,72,0,0,0,0
1048,705270296,14,7,0,0,12,19
1049,705297232,71,260,0,0,13,29
1050,705302751,74,82,15,3,7,61
1051,705305098,92,117,0,0,0,14
1052,705311203,44,185,0,0,8,5
1053,705320543,25,0,0,0,0,0
1054,705326398,77,7,0,0,17,5
1055,705328132,16,425,0,0,0,2
1056,705330262,67,416,0,0,13,21
1057,705336154,121,222,0,0,3,2
1058,705340184,126,147,0,0,21,10
1059,705346894,44,197,0,0,10,3
1060,705346900,13,97,12,0,12,7
1062,705363431,52,230,0,0,0,21
1063,705368066,79,137,0,0,0,42
1064,705384233,62,135,0,0,12,4
1065,705394069,7,41,13,0,6,4
1066,705400282,12,74,7,0,6,11
1067,705401396,56,274,0,0,3,2
1068,705408648,25,287,0,0,12,23
1069,705409032,90,228,0,13,0,0
1070,705428625,6,16,9,0,1,2
1071,705430541,26,154,19,0,3,9
1072,705434415,75,69,0,0,9,18
1074,705441404,26,154,0,0,4,2
1076,705449486,56,12,0,0,6,23
1077,705454101,29,498,11,0,28,33
1078,705460512,72,416,0,0,10,42
1079,705462154,127,168,0,0,22,23
1080,705464189,28,60,0,0,0,2
1081,705475898,22,396,0,0,4,1
1082,705486102,51,28,0,0,5,3
1083,705489620,128,89,0,0,9,20
1084,705491187,5,297,0,0,0,0
1086,705497102,11,41,54,0,4,1
1087,705497997,19,177,21,0,22,44
1088,705502505,83,115,0,0,4,3
1089,705512701,20,183,0,0,5,5
1090,705514690,146,14,0,5,12,4
1091,705525427,54,62,0,0,19,9
1092,705525518,37,202,0,0,4,4
1093,705539643,29,24,0,0,29,81
1094,705542160,33,90,22,0,4,72
1096,705548613,39,22,0,0,0,0
1097,705551603,44,45,0,3,13,37
1098,705551933,27,137,0,0,2,1
1099,705556734,39,125,23,0,15,15
1100,705558894,6,12,0,0,0,0
1101,705589156,31,42,0,0,6,3
1102,705594452,59,65,0,0,4,20
1103,705595371,0,235,0,0,0,0
1104,705596122,49,243,0,0,0,0
1105,705600398,74,122,16,0,0,19
1106,705606346,4,17,18,0,4,2
1107,705606660,28,283,19,0,28,38
1108,705622005,30,4,0,3,0,0
1110,705630552,23,152,0,2,56,9
1111,705637387,41,146,0,0,18,6
1112,705642876,86,263,0,0,4,5
1113,705670003,46,204,0,0,0,48
1114,705682409,41,208,0,0,63,29
1115,705687799,4,10,10,0,2,3
1116,705688339,26,321,0,3,0,0
1117,705688772,67,372,0,0,0,0
1118,705694809,72,180,0,0,32,7
1119,705701363,17,40,0,0,8,12
1120,705719678,122,172,0,0,12,4
1123,705738471,10,378,13,0,7,1
1125,705743788,28,0,0,0,0,0
1126,705744146,22,42,0,0,4,2
1127,705745294,6,40,0,0,0,0
1128,705762532,27,46,0,0,12,41
1130,705767774,13,84,11,0,6,8
1133,705779044,59,214,0,0,0,0
1134,705779290,15,45,0,0,7,7
1135,705800825,58,113,10,0,32,41
1136,705805051,40,200,0,0,0,1
1137,705807488,10,30,0,0,0,0
1138,705808776,71,351,0,0,47,6
1139,705814889,46,30,45,0,7,1
1140,705815611,29,33,0,0,7,13
1142,705820047,170,11,0,0,75,13
1144,705837513,5,16,8,0,7,6
1145,705837881,103,36,0,4,20,4
1146,705877360,54,30,19,3,92,18
1147,705889524,48,142,0,0,4,4
1149,705894199,56,83,0,0,4,19
1150,705895989,49,190,0,0,25,77
1151,705897503,41,24,37,0,7,8
1152,705907358,122,272,0,0,42,17
1153,705907367,32,64,0,0,4,1
1154,705909657,148,61,0,0,27,4
1155,705913412,22,29,0,0,11,15
1156,705924522,103,121,0,0,10,9
1157,705924527,198,301,0,0,10,3
1158,705925734,24,73,0,0,17,7
1159,705925975,64,275,0,0,44,11
1161,705941806,267,66,0,3,8,7
1162,705948454,16,91,14,0,5,5
1165,705970892,46,110,0,3,18,16
1166,705974176,38,34,24,0,14,10
1167,705978371,14,227,0,0,0,0
