index,customUser:user_Id,/CartScreen,/DashboardScreen,/LoginScreen,/OffersListPage,/ProductDetails,/ProductListing
2234,712869007,108.0,459.0,0.0,0.0,18.0,53.0
2236,712888177,150.0,631.0,0.0,0.0,13.0,50.0
2238,712893563,281.0,781.0,0.0,9.0,90.0,20.0
2242,712926772,36.0,991.0,0.0,0.0,6.0,0.0
2266,713044522,886.0,540.0,0.0,0.0,62.0,30.0
2291,713164647,51.0,812.0,29.0,0.0,23.0,55.0
2293,713172466,137.0,491.0,0.0,0.0,42.0,75.0
2304,713220397,198.0,161.0,0.0,0.0,101.0,62.0
2321,713298328,238.0,69.0,41.0,0.0,110.0,73.0
2344,713422431,20.0,1323.0,0.0,0.0,5.0,3.0
2364,713538854,140.0,1299.0,0.0,0.0,17.0,24.0
2365,713553044,282.0,545.0,0.0,3.0,13.0,26.0
2377,713627162,307.0,390.0,0.0,0.0,50.0,60.0
2390,713697246,224.0,328.0,0.0,0.0,57.0,49.0
2393,713704098,483.0,50.0,0.0,0.0,44.0,40.0
2406,713742757,135.0,391.0,0.0,0.0,45.0,34.0
2411,713768424,179.0,765.0,50.0,0.0,0.0,10.0
2418,713817965,57.0,1257.0,0.0,0.0,0.0,4.0
2427,713853177,133.0,325.0,0.0,0.0,163.0,56.0
2432,713878189,449.0,155.0,0.0,0.0,70.0,34.0
2439,713922270,132.0,432.0,0.0,0.0,15.0,67.0
2452,713977842,44.0,1216.0,16.0,0.0,0.0,11.0
2455,713995455,87.0,1255.0,0.0,0.0,33.0,9.0
2460,714024431,51.0,86.0,0.0,0.0,4.0,133.0
2462,714041741,383.0,421.0,0.0,0.0,17.0,15.0
2469,714062019,46.0,936.0,0.0,0.0,2.0,2.0
2471,714064285,26.0,1403.0,0.0,0.0,0.0,0.0
2472,714066645,63.0,193.0,40.0,0.0,16.0,163.0
2477,714100817,581.0,885.0,97.0,0.0,138.0,76.0
2479,714110814,160.0,337.0,8.0,0.0,25.0,148.0
2490,714185098,136.0,1263.0,0.0,0.0,4.0,9.0
2497,714200293,335.0,821.0,65.0,1.0,72.0,150.0
2506,714283569,29.0,998.0,12.0,5.0,0.0,0.0
2514,714358458,330.0,1189.0,10.0,0.0,49.0,148.0
2518,714371376,291.0,761.0,0.0,0.0,0.0,3.0
2519,714372101,269.0,570.0,34.0,0.0,125.0,78.0
2520,714374321,148.0,740.0,0.0,0.0,44.0,15.0
2529,714413178,74.0,751.0,0.0,0.0,9.0,22.0
2534,714439698,413.0,244.0,0.0,0.0,84.0,35.0
2542,714490058,880.0,2356.0,0.0,0.0,54.0,22.0
2562,714588324,38.0,1139.0,30.0,0.0,43.0,7.0
2587,714719143,547.0,82.0,0.0,0.0,119.0,105.0
2594,714750978,165.0,640.0,0.0,0.0,41.0,51.0
2610,714866636,29.0,219.0,0.0,0.0,5.0,167.0
2621,714938173,158.0,1215.0,60.0,0.0,25.0,13.0
2624,714953673,28.0,977.0,0.0,0.0,4.0,13.0
2630,714985471,19.0,44.0,0.0,0.0,143.0,87.0
2632,715001942,122.0,64.0,0.0,0.0,222.0,58.0
2645,715072213,45.0,558.0,28.0,4.0,165.0,65.0
2652,715102424,38.0,216.0,0.0,0.0,49.0,90.0
2655,715116464,142.0,75.0,0.0,0.0,103.0,86.0
2658,715131847,130.0,832.0,16.0,0.0,17.0,45.0
2677,715243910,25.0,59.0,0.0,0.0,77.0,156.0
2683,715281653,172.0,829.0,0.0,4.0,50.0,21.0
2685,715290349,172.0,71.0,0.0,0.0,34.0,128.0
2696,715352773,35.0,152.0,0.0,0.0,82.0,111.0
2711,715439586,85.0,897.0,0.0,0.0,34.0,15.0
2717,715476198,37.0,852.0,0.0,0.0,13.0,10.0
2719,715501984,35.0,1310.0,0.0,0.0,0.0,0.0
2722,715532186,197.0,430.0,0.0,0.0,179.0,119.0
2727,715564855,266.0,286.0,0.0,74.0,38.0,62.0
2740,715612576,23.0,787.0,0.0,0.0,20.0,33.0
2750,715679428,110.0,822.0,0.0,0.0,15.0,57.0
2783,715837477,147.0,257.0,0.0,0.0,150.0,89.0
2795,715877338,115.0,752.0,0.0,0.0,24.0,11.0
2800,715892870,127.0,1218.0,0.0,0.0,30.0,107.0
2801,715897344,132.0,1223.0,0.0,0.0,72.0,23.0
2810,715920371,204.0,78.0,0.0,3.0,157.0,24.0
2812,715924108,61.0,530.0,12.0,0.0,77.0,87.0
2813,715929998,521.0,67.0,0.0,0.0,41.0,37.0
2823,716007452,16.0,1006.0,0.0,0.0,0.0,0.0
2824,716012384,58.0,288.0,0.0,0.0,11.0,357.0
2831,716053958,483.0,591.0,0.0,33.0,48.0,59.0
2848,716170134,288.0,287.0,0.0,0.0,83.0,53.0
2857,716223302,100.0,1118.0,0.0,4.0,0.0,44.0
2859,716236952,199.0,699.0,0.0,0.0,45.0,83.0
2860,716242121,325.0,648.0,0.0,0.0,26.0,241.0
2876,716375590,389.0,856.0,0.0,0.0,66.0,127.0
2887,716402801,240.0,1331.0,0.0,0.0,14.0,154.0
2899,716494271,257.0,637.0,0.0,0.0,16.0,9.0
2905,716508100,697.0,1351.0,59.0,0.0,115.0,52.0
2917,716567754,51.0,1365.0,0.0,0.0,2.0,2.0
2925,716586207,267.0,409.0,68.0,3.0,202.0,50.0
2930,716610114,45.0,581.0,0.0,0.0,73.0,6.0
2950,716825766,120.0,1392.0,0.0,0.0,8.0,12.0
2970,716903691,22.0,895.0,0.0,0.0,5.0,15.0
2976,716963919,40.0,164.0,0.0,0.0,49.0,88.0
2981,717002361,175.0,1166.0,0.0,0.0,0.0,11.0
2983,717006161,449.0,120.0,0.0,0.0,47.0,37.0
2988,717039393,278.0,937.0,0.0,0.0,5.0,4.0
3007,717144177,40.0,1458.0,16.0,16.0,56.0,79.0
3010,717152510,35.0,111.0,10.0,0.0,185.0,110.0
3011,717160724,54.0,873.0,0.0,0.0,8.0,3.0
3012,717170383,142.0,376.0,0.0,0.0,64.0,28.0
3019,717207825,126.0,196.0,0.0,0.0,76.0,100.0
3025,717232944,244.0,77.0,0.0,5.0,52.0,176.0
3028,717244133,217.0,128.0,0.0,58.0,84.0,58.0
3029,717244559,89.0,920.0,0.0,0.0,5.0,10.0
3031,717255060,188.0,808.0,0.0,0.0,19.0,60.0
3046,717320087,675.0,529.0,0.0,0.0,60.0,4.0
3047,717321160,160.0,802.0,0.0,0.0,14.0,25.0
3049,717331898,111.0,2117.0,0.0,0.0,5.0,3.0
3052,717348668,349.0,380.0,0.0,4.0,45.0,177.0
3053,717349554,150.0,1021.0,75.0,0.0,18.0,36.0
3070,717467547,328.0,281.0,0.0,0.0,35.0,61.0
3072,717469096,305.0,320.0,0.0,0.0,55.0,66.0
3073,717474713,92.0,890.0,0.0,31.0,0.0,0.0
3086,717526525,53.0,572.0,0.0,0.0,33.0,100.0
3087,717526868,240.0,1828.0,0.0,0.0,37.0,48.0
3090,717542712,95.0,1071.0,0.0,0.0,0.0,0.0
3094,717557844,56.0,1282.0,0.0,0.0,0.0,8.0
3103,717614775,166.0,344.0,0.0,0.0,184.0,53.0
3104,717616970,425.0,631.0,0.0,0.0,7.0,3.0
3105,717617154,165.0,624.0,0.0,0.0,43.0,33.0
3107,717627383,263.0,130.0,0.0,5.0,78.0,92.0
3109,717654879,131.0,572.0,0.0,0.0,98.0,118.0
3114,717672620,150.0,1153.0,33.0,3.0,20.0,12.0
3122,717701299,114.0,52.0,0.0,0.0,216.0,38.0
3126,717731149,247.0,1531.0,0.0,0.0,65.0,38.0
3137,717838141,424.0,99.0,0.0,0.0,112.0,28.0
3151,717916606,65.0,1015.0,0.0,4.0,0.0,0.0
3158,717973265,72.0,652.0,0.0,4.0,82.0,58.0
3162,718003685,52.0,1119.0,0.0,0.0,3.0,2.0
3170,718081194,116.0,701.0,0.0,4.0,137.0,37.0
3173,718101076,108.0,487.0,0.0,0.0,44.0,24.0
3177,718122903,172.0,978.0,0.0,0.0,91.0,55.0
3189,718176672,24.0,459.0,0.0,0.0,0.0,120.0
3191,718212277,252.0,297.0,0.0,0.0,55.0,57.0
3198,718249669,34.0,661.0,0.0,0.0,16.0,37.0
3207,718311924,139.0,67.0,0.0,3.0,37.0,111.0
3216,718370369,80.0,121.0,0.0,4.0,14.0,109.0
3222,718408876,584.0,42.0,0.0,4.0,47.0,66.0
3229,718466095,28.0,1639.0,0.0,0.0,10.0,9.0
3240,718522892,582.0,317.0,0.0,0.0,136.0,55.0
3241,718523071,50.0,1438.0,0.0,0.0,0.0,3.0
3258,718593236,133.0,98.0,0.0,0.0,86.0,83.0
3286,718732706,312.0,432.0,23.0,16.0,111.0,90.0
3287,718734995,102.0,842.0,0.0,0.0,11.0,62.0
3290,718741994,387.0,253.0,0.0,0.0,78.0,73.0
3302,718791172,108.0,429.0,0.0,0.0,61.0,39.0
3304,718811158,258.0,1330.0,0.0,8.0,0.0,2.0
3310,718837104,815.0,1275.0,0.0,107.0,20.0,61.0
3313,718852515,39.0,359.0,17.0,0.0,51.0,59.0
3315,718864262,461.0,1032.0,91.0,0.0,60.0,30.0
3326,718920179,978.0,700.0,0.0,0.0,60.0,84.0
3328,718924968,138.0,87.0,0.0,0.0,66.0,63.0
3336,718955797,938.0,250.0,0.0,0.0,58.0,86.0
3338,718959699,209.0,894.0,0.0,0.0,58.0,118.0
3347,719118929,198.0,406.0,0.0,0.0,39.0,26.0
3363,719169525,395.0,755.0,0.0,2.0,63.0,75.0
3379,719272131,73.0,1027.0,0.0,0.0,29.0,95.0
3380,719277996,83.0,651.0,0.0,3.0,27.0,15.0
3391,719355021,281.0,789.0,0.0,9.0,155.0,117.0
3393,719360686,337.0,332.0,0.0,0.0,60.0,30.0
3405,719456390,115.0,1309.0,0.0,4.0,6.0,8.0
3410,719480330,150.0,500.0,0.0,4.0,34.0,126.0
3441,719711856,1541.0,184.0,0.0,0.0,3.0,2.0
3444,719719126,45.0,760.0,25.0,0.0,44.0,15.0
3449,719746015,308.0,575.0,2.0,0.0,49.0,29.0
3451,719748716,265.0,2088.0,0.0,0.0,49.0,98.0
3468,719836347,460.0,352.0,0.0,10.0,192.0,85.0
3475,720000596,211.0,295.0,0.0,0.0,96.0,38.0
3483,720020355,467.0,358.0,0.0,4.0,125.0,134.0
3485,720024089,207.0,812.0,0.0,0.0,7.0,8.0
3490,720042841,101.0,779.0,0.0,0.0,4.0,11.0
3491,720043533,119.0,893.0,0.0,0.0,0.0,52.0
3503,720076646,305.0,161.0,12.0,0.0,100.0,159.0
3504,720080459,141.0,930.0,0.0,11.0,16.0,16.0
3505,720091264,15.0,1042.0,0.0,0.0,0.0,0.0
3507,720096548,199.0,588.0,0.0,0.0,66.0,123.0
3521,720142497,184.0,385.0,0.0,0.0,30.0,129.0
3548,720233095,126.0,472.0,0.0,15.0,45.0,124.0
3553,720240383,248.0,422.0,47.0,0.0,33.0,160.0
3569,720265992,361.0,625.0,0.0,0.0,221.0,35.0
3603,720342668,277.0,72.0,0.0,7.0,88.0,99.0
3606,720351404,84.0,1304.0,0.0,0.0,26.0,105.0
3614,720362265,32.0,1381.0,16.0,2.0,25.0,14.0
3623,720388215,106.0,37.0,0.0,6.0,88.0,57.0
3624,720393254,133.0,324.0,11.0,0.0,122.0,17.0
3642,720416711,267.0,769.0,0.0,0.0,36.0,16.0
3653,720434545,33.0,112.0,0.0,0.0,213.0,26.0
3660,720453519,27.0,1553.0,0.0,0.0,9.0,18.0
3662,720455700,623.0,726.0,0.0,0.0,63.0,45.0
3667,720464576,689.0,465.0,0.0,0.0,23.0,22.0
3686,720484541,43.0,1868.0,0.0,0.0,0.0,0.0
3693,720498434,51.0,1193.0,0.0,0.0,4.0,3.0
3694,720500664,79.0,786.0,0.0,0.0,84.0,40.0
3713,720547577,377.0,175.0,0.0,9.0,41.0,28.0
3715,720550914,165.0,805.0,0.0,0.0,29.0,14.0
3716,720551697,84.0,1364.0,0.0,0.0,19.0,17.0
3726,720571630,34.0,854.0,0.0,0.0,5.0,7.0
3732,720581806,463.0,1616.0,0.0,0.0,154.0,106.0
3749,720610256,59.0,180.0,0.0,0.0,66.0,88.0
3759,720634469,309.0,416.0,29.0,19.0,84.0,114.0
3763,720637252,154.0,666.0,0.0,15.0,53.0,86.0
3771,720660394,461.0,1155.0,0.0,0.0,99.0,87.0
3796,720734389,534.0,614.0,0.0,0.0,87.0,73.0
3819,720780459,60.0,912.0,0.0,0.0,0.0,0.0
