index,customUser:user_Id,/CartScreen,/DashboardScreen,/LoginScreen,/OffersListPage,/ProductDetails,/ProductListing
93,111371919,64.0,394.0,20.0,0.0,13.0,41.0
94,111395787,64.0,337.0,0.0,0.0,25.0,10.0
95,111439881,28.0,35.0,0.0,0.0,0.0,3.0
96,111442101,254.0,8.0,0.0,0.0,156.0,24.0
97,111444946,32.0,228.0,0.0,4.0,7.0,8.0
98,111447580,25.0,11.0,0.0,0.0,13.0,10.0
99,111467218,85.0,166.0,0.0,0.0,7.0,11.0
100,111468172,29.0,168.0,0.0,0.0,0.0,0.0
101,111493405,15.0,42.0,13.0,0.0,0.0,0.0
102,111511165,4.0,215.0,19.0,0.0,84.0,62.0
103,111557662,55.0,189.0,0.0,0.0,0.0,9.0
104,111579023,18.0,265.0,13.0,0.0,7.0,14.0
105,111606541,49.0,274.0,0.0,0.0,12.0,14.0
106,111607317,14.0,335.0,0.0,0.0,0.0,0.0
107,111630348,11.0,26.0,22.0,0.0,18.0,9.0
108,111652578,455.0,406.0,6.0,5.0,101.0,33.0
109,111689095,121.0,327.0,0.0,0.0,42.0,19.0
110,111706117,98.0,700.0,0.0,0.0,30.0,6.0
111,111715979,85.0,1262.0,0.0,0.0,0.0,3.0
112,111790185,3.0,104.0,22.0,0.0,3.0,9.0
113,111790457,58.0,67.0,33.0,0.0,33.0,8.0
114,111805224,7.0,22.0,12.0,0.0,2.0,6.0
115,111806500,22.0,16.0,64.0,0.0,3.0,2.0
116,111808488,38.0,111.0,0.0,0.0,0.0,0.0
117,111853566,37.0,194.0,0.0,0.0,0.0,0.0
118,111887399,7.0,63.0,8.0,0.0,0.0,7.0
119,111888007,394.0,631.0,0.0,0.0,61.0,7.0
120,111888354,6.0,6.0,0.0,0.0,0.0,0.0
121,111973237,44.0,19.0,16.0,0.0,4.0,30.0
123,112003888,38.0,188.0,0.0,0.0,20.0,9.0
124,112014071,17.0,692.0,0.0,0.0,0.0,0.0
125,112057570,0.0,1661.0,0.0,0.0,0.0,0.0
126,112075352,131.0,790.0,0.0,6.0,153.0,133.0
127,112111775,15.0,246.0,0.0,0.0,4.0,1.0
128,112134029,6.0,182.0,12.0,0.0,12.0,10.0
129,112145336,177.0,746.0,0.0,19.0,40.0,76.0
130,112170458,35.0,637.0,0.0,0.0,65.0,9.0
131,112188539,9.0,29.0,28.0,0.0,4.0,0.0
132,112189713,115.0,78.0,69.0,0.0,20.0,45.0
133,112226129,30.0,127.0,0.0,0.0,28.0,41.0
134,112239522,181.0,369.0,0.0,0.0,28.0,38.0
135,112262507,96.0,2101.0,0.0,0.0,8.0,3.0
136,112276677,41.0,226.0,0.0,0.0,6.0,4.0
137,112285527,52.0,481.0,0.0,0.0,18.0,58.0
138,112300361,23.0,816.0,0.0,0.0,10.0,10.0
139,112331547,435.0,362.0,14.0,11.0,92.0,35.0
140,112332297,62.0,504.0,0.0,0.0,0.0,0.0
141,112369654,123.0,47.0,35.0,0.0,0.0,0.0
142,112383122,30.0,339.0,0.0,3.0,47.0,46.0
143,112388853,11.0,532.0,0.0,0.0,1.0,2.0
144,112437354,51.0,51.0,0.0,7.0,0.0,0.0
145,112459826,16.0,30.0,9.0,0.0,37.0,16.0
147,112499125,184.0,192.0,0.0,0.0,44.0,96.0
148,112501639,59.0,156.0,0.0,0.0,23.0,27.0
149,112502388,144.0,202.0,0.0,3.0,41.0,34.0
150,112506548,76.0,94.0,0.0,7.0,0.0,3.0
151,112566896,9.0,140.0,9.0,0.0,2.0,3.0
152,112567377,84.0,140.0,0.0,0.0,0.0,3.0
153,112586354,9.0,90.0,0.0,0.0,0.0,0.0
154,112597493,140.0,296.0,0.0,4.0,86.0,35.0
155,112598023,78.0,80.0,0.0,5.0,5.0,4.0
156,112611739,41.0,7.0,14.0,0.0,55.0,102.0
157,112669586,262.0,1471.0,0.0,0.0,23.0,29.0
158,112807847,121.0,831.0,0.0,0.0,7.0,44.0
159,112817769,23.0,23.0,12.0,0.0,22.0,21.0
160,112830150,29.0,7.0,0.0,0.0,2.0,0.0
161,112851127,8.0,106.0,0.0,0.0,0.0,0.0
162,112852469,290.0,56.0,0.0,0.0,26.0,16.0
163,113022613,45.0,453.0,0.0,0.0,10.0,6.0
164,113030230,12.0,59.0,0.0,0.0,28.0,6.0
165,113057748,43.0,227.0,0.0,0.0,10.0,32.0
166,113069126,60.0,221.0,31.0,0.0,22.0,11.0
167,113164754,12.0,205.0,0.0,0.0,30.0,41.0
168,113213505,221.0,81.0,0.0,0.0,34.0,20.0
169,113301883,22.0,129.0,0.0,0.0,0.0,9.0
170,113310961,19.0,22.0,0.0,0.0,3.0,1.0
171,113318799,29.0,42.0,0.0,4.0,0.0,0.0
172,113446138,29.0,361.0,0.0,0.0,0.0,2.0
173,113466029,28.0,84.0,0.0,5.0,13.0,8.0
174,113487473,0.0,31.0,0.0,0.0,0.0,0.0
175,113509063,56.0,83.0,0.0,0.0,0.0,3.0
176,113511068,38.0,129.0,0.0,0.0,0.0,0.0
177,113552935,247.0,709.0,0.0,0.0,0.0,23.0
178,113553980,8.0,19.0,0.0,0.0,0.0,0.0
179,113635094,84.0,11.0,0.0,0.0,85.0,5.0
180,113647155,43.0,348.0,0.0,0.0,17.0,1.0
181,113714806,27.0,0.0,0.0,0.0,6.0,0.0
182,113721848,67.0,180.0,0.0,0.0,24.0,12.0
183,113728182,86.0,1620.0,0.0,0.0,7.0,2.0
184,113730713,21.0,19.0,0.0,0.0,0.0,1.0
185,113751816,5.0,38.0,31.0,0.0,2.0,2.0
186,113752763,30.0,29.0,0.0,0.0,16.0,23.0
187,113785727,22.0,156.0,0.0,0.0,7.0,10.0
188,113789723,92.0,214.0,0.0,0.0,0.0,0.0
189,113825811,21.0,24.0,0.0,0.0,12.0,4.0
190,113826025,44.0,19.0,9.0,0.0,4.0,19.0
191,113835667,37.0,54.0,20.0,0.0,3.0,19.0
193,113894710,21.0,25.0,16.0,0.0,2.0,1.0
194,113922832,564.0,333.0,0.0,0.0,70.0,35.0
195,113947150,243.0,212.0,0.0,0.0,30.0,13.0
196,114000495,69.0,202.0,0.0,0.0,21.0,3.0
197,114005601,21.0,25.0,0.0,0.0,8.0,24.0
198,114132536,8.0,33.0,0.0,0.0,2.0,6.0
199,114151056,11.0,40.0,9.0,0.0,7.0,17.0
200,114200786,48.0,62.0,0.0,0.0,0.0,0.0
201,114212486,57.0,91.0,0.0,0.0,2.0,1.0
202,114270547,45.0,158.0,0.0,0.0,0.0,0.0
203,114280941,81.0,295.0,0.0,0.0,18.0,12.0
204,114304935,7.0,21.0,10.0,0.0,37.0,3.0
205,114346247,18.0,37.0,0.0,3.0,0.0,0.0
206,114365293,67.0,240.0,0.0,0.0,0.0,7.0
207,114381991,77.0,136.0,0.0,0.0,5.0,14.0
208,114383346,140.0,70.0,0.0,0.0,10.0,8.0
209,114395257,16.0,21.0,20.0,0.0,11.0,11.0
210,114445232,27.0,67.0,0.0,0.0,0.0,0.0
211,114525441,6.0,24.0,23.0,0.0,13.0,22.0
212,114568427,184.0,577.0,0.0,0.0,11.0,9.0
213,114571621,20.0,367.0,0.0,0.0,0.0,0.0
214,114614184,26.0,280.0,0.0,0.0,2.0,1.0
215,114622950,49.0,227.0,0.0,0.0,10.0,5.0
216,114624040,19.0,12.0,0.0,0.0,3.0,1.0
217,114641900,22.0,418.0,0.0,4.0,0.0,2.0
218,114749637,651.0,1014.0,0.0,0.0,27.0,30.0
219,114751713,28.0,25.0,0.0,0.0,9.0,11.0
220,114756444,51.0,188.0,0.0,0.0,3.0,18.0
221,114806886,28.0,36.0,0.0,0.0,8.0,4.0
222,114866178,5.0,35.0,13.0,0.0,5.0,2.0
223,114891297,39.0,46.0,0.0,5.0,20.0,9.0
224,114901733,62.0,85.0,0.0,6.0,6.0,2.0
225,114910006,8.0,1.0,0.0,0.0,6.0,33.0
226,114924704,29.0,66.0,41.0,0.0,14.0,6.0
227,114979978,257.0,613.0,0.0,0.0,96.0,50.0
228,115003033,72.0,421.0,0.0,0.0,2.0,1.0
229,115003451,36.0,149.0,0.0,0.0,5.0,4.0
230,115005663,43.0,476.0,0.0,3.0,7.0,3.0
231,115020200,60.0,326.0,0.0,0.0,6.0,4.0
232,115082627,35.0,579.0,0.0,0.0,21.0,75.0
233,115136881,27.0,199.0,0.0,0.0,0.0,0.0
234,115195164,4.0,7.0,0.0,0.0,4.0,0.0
235,115214326,4.0,33.0,37.0,0.0,3.0,3.0
236,115215179,1118.0,251.0,0.0,0.0,146.0,46.0
237,115232558,6.0,71.0,12.0,0.0,2.0,2.0
238,115301066,8.0,104.0,24.0,0.0,3.0,4.0
239,115305846,17.0,25.0,0.0,3.0,0.0,0.0
240,115357172,48.0,55.0,0.0,0.0,8.0,2.0
241,115398809,64.0,476.0,0.0,0.0,73.0,9.0
242,115411123,83.0,333.0,0.0,0.0,139.0,259.0
243,115424961,113.0,109.0,0.0,0.0,129.0,59.0
244,115431896,127.0,512.0,0.0,0.0,0.0,0.0
245,115517977,199.0,97.0,0.0,0.0,0.0,10.0
246,115530044,22.0,23.0,0.0,0.0,12.0,23.0
247,115587792,24.0,77.0,11.0,0.0,32.0,3.0
248,115588883,56.0,323.0,0.0,0.0,0.0,2.0
249,115610551,35.0,462.0,0.0,0.0,24.0,15.0
250,115617212,6.0,77.0,0.0,0.0,4.0,3.0
251,115666472,316.0,545.0,0.0,0.0,143.0,13.0
252,115732212,116.0,0.0,0.0,0.0,4.0,4.0
253,115785236,14.0,9.0,0.0,0.0,0.0,0.0
254,115788448,17.0,124.0,0.0,0.0,2.0,1.0
255,115846663,16.0,6.0,0.0,0.0,16.0,11.0
256,115854110,34.0,148.0,0.0,0.0,13.0,7.0
257,115866552,7.0,33.0,0.0,0.0,0.0,0.0
258,115891688,180.0,238.0,0.0,0.0,7.0,5.0
259,115933773,45.0,454.0,17.0,3.0,10.0,20.0
260,115951259,54.0,194.0,0.0,0.0,22.0,27.0
261,115971778,44.0,560.0,0.0,0.0,0.0,0.0
262,115981905,10.0,7.0,0.0,0.0,7.0,7.0
263,254724691,86.0,344.0,0.0,0.0,13.0,16.0
